id,relationship,is_appropriate,label,quote,origin
dtk1k9j,dating,Yes,0,"My upcoming business is called ""the great beyond...."" as it's north of bell st.",Agrima
dtk1k9j,step_sibling,Yes,0,"My upcoming business is called ""the great beyond...."" as it's north of bell st.",Agrima
dtk1k9j,engaged,Yes,0,"My upcoming business is called ""the great beyond...."" as it's north of bell st.",Agrima
dtk1k9j,married,Yes,0,"My upcoming business is called ""the great beyond...."" as it's north of bell st.",Agrima
dtk1k9j,competitor,Yes,0,"My upcoming business is called ""the great beyond...."" as it's north of bell st.",Agrima
dtjt2he,friend,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,domestic_partner,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,best_friend,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,friends_with_benefits,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,childhood_friend,No,1,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,divorcee,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,student,No,1,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,old_friend,No,1,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,ex_dating,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,cousins,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,person_having_an_affair,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,child,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,adopted_child,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,sibling,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,dating,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,step_sibling,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,engaged,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjt2he,married,Yes,0,Just finished my math homework. Putting hacker on my resume,Agrima
dtjupmp,friend,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,domestic_partner,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,person_with_authority,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,best_friend,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,friends_with_benefits,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,law_enforcement,No,1,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,childhood_friend,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,divorcee,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,old_friend,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,ex_dating,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,neighbor,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,person_having_an_affair,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,mentor,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,acquaintance,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,coworker,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,mentee,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,complete_stranger,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,boss,No,1,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,direct_report,No,1,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,lawyer,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,employee_in_large_company,No,1,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,colleague,No,1,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,dating,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,engaged,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjupmp,married,Yes,0,I think the detective is full of shit. I do not believe Olympia jurors would find what happened to you to be something that was OK. I'm so sorry this happened to you and that this was your experience.,Agrima
dtjrh0p,friend,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,grandparent,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,domestic_partner,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,person_with_authority,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,best_friend,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,grandchild,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,friends_with_benefits,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,law_enforcement,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,childhood_friend,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,uncle_aunt,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,divorcee,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,old_friend,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,neice_nephew,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,ex_dating,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,teacher,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,neighbor,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,cousins,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,person_having_an_affair,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,mentor,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,acquaintance,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,coworker,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,complete_stranger,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,boss,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,parent,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,direct_report,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,lawyer,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,child,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,employee_in_large_company,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,adopted_child,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,colleague,No,1,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,sibling,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,dating,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,step_sibling,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,engaged,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjrh0p,married,Yes,0,"They'll replace ""God"" with ""Allah"" or ""Mohammed.""",Agrima
dtjxu7g,friend,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,domestic_partner,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,best_friend,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,friends_with_benefits,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,divorcee,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,ex_dating,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,person_having_an_affair,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,coworker,No,1,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,boss,No,1,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,direct_report,No,1,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,employee_in_large_company,No,1,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,colleague,No,1,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,dating,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,engaged,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjxu7g,married,Yes,0,The girls themselves aren't happy about this you know. They're furious on social media. They enjoyed the job and its income. PC culture just lost them their jobs.,Agrima
dtjx8yk,friend,Yes,0,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,grandparent,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,domestic_partner,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,best_friend,Yes,0,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,grandchild,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,friends_with_benefits,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,uncle_aunt,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,divorcee,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,student,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,neice_nephew,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,ex_dating,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,teacher,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,cousins,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,person_having_an_affair,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,mentor,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,coworker,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,mentee,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,boss,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,parent,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,direct_report,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,lawyer,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,child,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,employee_in_large_company,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,client,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,adopted_child,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,colleague,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,sibling,Yes,0,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,dating,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,step_sibling,Yes,0,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,engaged,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjx8yk,married,No,1,You should be ASHAMED OF YOURSELF,Agrima
dtjr69f,friend,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,grandparent,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,domestic_partner,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,person_with_authority,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,best_friend,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,grandchild,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,friends_with_benefits,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,law_enforcement,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,childhood_friend,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,uncle_aunt,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,divorcee,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,student,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,old_friend,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,neice_nephew,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,ex_dating,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,teacher,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,neighbor,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,cousins,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,person_having_an_affair,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,mentor,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,acquaintance,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,coworker,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,mentee,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,complete_stranger,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,boss,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,parent,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,direct_report,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,child,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,employee_in_large_company,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,adopted_child,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,colleague,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,sibling,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,dating,No,1,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,step_sibling,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,engaged,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjr69f,married,Yes,0,If I had a nickel for every time a statist thug came around and forced me to borrow money.,Agrima
dtjpoin,friend,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,grandparent,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,domestic_partner,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,person_with_authority,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,best_friend,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,grandchild,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,friends_with_benefits,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,law_enforcement,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,childhood_friend,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,uncle_aunt,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,divorcee,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,old_friend,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,neice_nephew,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,ex_dating,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,neighbor,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,cousins,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,person_having_an_affair,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,acquaintance,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,coworker,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,complete_stranger,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,boss,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,hero,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,parent,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,direct_report,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,classmate,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,child,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,employee_in_large_company,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,sports_teammate,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,adopted_child,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,colleague,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,club_member,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,sibling,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,dating,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,enemy,Yes,0,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,step_sibling,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,engaged,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,rival,Yes,0,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,married,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjpoin,competitor,No,1,"You're fake news, you steaming pile of horse shit.",Agrima
dtjs4aa,friend,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,grandparent,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,domestic_partner,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,best_friend,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,grandchild,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,friends_with_benefits,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,childhood_friend,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,uncle_aunt,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,divorcee,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,old_friend,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,neice_nephew,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,ex_dating,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,cousins,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,person_having_an_affair,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,coworker,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,boss,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,parent,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,direct_report,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,child,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,employee_in_large_company,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,adopted_child,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,colleague,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,sibling,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,dating,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,patient,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,step_sibling,No,1,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,engaged,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtjs4aa,married,Yes,0,"If he's sick, I don't want to be healthy.",Agrima
dtk2rcy,friend,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,domestic_partner,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,best_friend,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,grandchild,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,friends_with_benefits,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,childhood_friend,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,uncle_aunt,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,divorcee,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,old_friend,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,neice_nephew,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,ex_dating,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,neighbor,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,cousins,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,person_having_an_affair,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,mentor,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,acquaintance,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,coworker,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,fan,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,mentee,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,complete_stranger,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,boss,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,hero,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,parent,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,direct_report,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,classmate,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,child,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,employee_in_large_company,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,sports_teammate,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,adopted_child,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,colleague,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,club_member,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,sibling,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,dating,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,step_sibling,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,engaged,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtk2rcy,married,Yes,0,i never trusted any movie critic since its too bias,Agrima
dtjso7n,friend,No,1,You sound desperate for sex...,Agrima
dtjso7n,grandparent,No,1,You sound desperate for sex...,Agrima
dtjso7n,domestic_partner,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,best_friend,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,grandchild,No,1,You sound desperate for sex...,Agrima
dtjso7n,friends_with_benefits,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,childhood_friend,No,1,You sound desperate for sex...,Agrima
dtjso7n,uncle_aunt,No,1,You sound desperate for sex...,Agrima
dtjso7n,divorcee,No,1,You sound desperate for sex...,Agrima
dtjso7n,old_friend,No,1,You sound desperate for sex...,Agrima
dtjso7n,neice_nephew,No,1,You sound desperate for sex...,Agrima
dtjso7n,ex_dating,No,1,You sound desperate for sex...,Agrima
dtjso7n,neighbor,No,1,You sound desperate for sex...,Agrima
dtjso7n,cousins,No,1,You sound desperate for sex...,Agrima
dtjso7n,person_having_an_affair,Yes,0,You sound desperate for sex...,Agrima
dtjso7n,acquaintance,No,1,You sound desperate for sex...,Agrima
dtjso7n,coworker,No,1,You sound desperate for sex...,Agrima
dtjso7n,complete_stranger,No,1,You sound desperate for sex...,Agrima
dtjso7n,boss,No,1,You sound desperate for sex...,Agrima
dtjso7n,parent,No,1,You sound desperate for sex...,Agrima
dtjso7n,direct_report,No,1,You sound desperate for sex...,Agrima
